budget,id,popularity,revenue,title,vote_average,vote_count,genre_ids,genre_names,btc_name,btc_id
0,47886,3.896297,1198346,Pieces,6.1,53,27|9648,Horror|Mystery,,
145786,31646,3.468843,0,Piranha Part Two: The Spawning,3.9,41,27,Horror,Piranha Collection,212279
300000,14269,5.430699,0,Polyester,6.4,26,35,Comedy,,
2800000,41280,8.173864,26279000,Private Lessons,6.3,23,10749|35,Romance|Comedy,,
0,1672,10.093285,0,The Professional,7.1,71,28|12|53,Action|Adventure|Thriller,,
0,35935,0.073617,0,Derrida,7.5,2,99,Documentary,,
35000000,9645,13.955376,68349884,Ghost Ship,5.3,540,27|9648|53,Horror|Mystery|Thriller,,
5000000,9012,14.095586,64282312,Jackass: The Movie,6.1,355,99|35,Documentary|Comedy,Jackass Collection,17178
0,13098,3.928278,3090862,Paid in Full,6.4,58,28|80|18,Action|Crime|Drama,,
0,13440,2.372928,0,The Truth About Charlie,4.5,39,9648|53,Mystery|Thriller,,
9000000,12454,3.411156,0,All or Nothing,7.0,33,35|18,Comedy|Drama,,
15000000,31668,1.652275,23000,All The Queen's Men,6.1,7,28|35|18|36,Action|Comedy|Drama|History,,
0,41645,0.508711,0,Food of Love,3.6,4,18|10749|10769,Drama|Romance|Foreign,,
12000000,1360,11.283472,56298474,Frida,7.3,397,18|10749,Drama|Romance,,
0,13441,3.529256,1260761,Roger Dodger,6.3,61,35|18,Comedy|Drama,,
0,45767,1.153239,0,Time Changer,5.2,9,35|18|10751|878,Comedy|Drama|Family|Science Fiction,,
0,14626,2.336209,0,Beau Travail,7.2,35,18,Drama,,
0,48155,0.719732,0,The Big Knife,5.9,13,18,Drama,,
12000000,12208,13.300519,41744718,Casino Royale,5.3,153,12|28|35,Adventure|Action|Comedy,James Bond Collection,645
2000000,11905,3.399621,0,The Company of Wolves,6.6,70,14|27,Fantasy|Horror,,
0,39497,0.153041,0,Escanaba in da Moonlight,4.4,4,35,Comedy,,
4000000,1941,7.819581,21750000,Exodus,6.9,39,28|18|36|10752,Action|Drama|History|War,,
0,26685,3.034758,0,How to Murder Your Wife,6.3,30,35,Comedy,,
0,31918,3.767458,0,"The Russians Are Coming, The Russians Are Coming",6.2,30,35|10752,Comedy|War,,
0,19662,1.762156,0,The World of Henry Orient,6.7,8,35|18|10749,Comedy|Drama|Romance,,
70000000,8427,10.404277,33561137,I Spy,5.2,276,28|12|35|53,Action|Adventure|Comedy|Thriller,,
65000000,9021,5.205729,172855065,The Santa Clause 2,5.5,303,14|35|10751,Fantasy|Comedy|Family,The Santa Clause Collection,53159
0,277415,0.001177,0,Besotted,0.0,0,,,,
0,28988,0.770711,0,Blackboards,6.2,12,18|36|10752,Drama|History|War,,
0,52735,0.72422,0,Love in the Time of Money,5.3,1,18|10749,Drama|Romance,,
16000000,13526,2.488424,109130,The Weight of Water,5.6,33,80|18|9648,Crime|Drama|Mystery,,
35000000,9280,6.426438,16838910,Femme Fatale,6.2,142,53|80|10749,Thriller|Crime|Romance,,
41000000,65,8.374355,215000000,8 Mile,6.8,1676,18,Drama,,
0,117520,0.001662,0,Etoiles: Dancers of the Paris Opera Ballet,0.0,0,99|10402|10769,Documentary|Music|Foreign,,
13500000,10712,10.107519,29027914,Far from Heaven,6.9,145,18|10749,Drama|Romance,,
0,27204,1.534982,0,God Is Great and I'm Not,5.0,3,35|10749,Comedy|Romance,,
0,152023,0.586722,0,The Rising Place,0.0,0,,,,
13000000,10167,8.650691,0,Half Past Dead,4.6,82,80|28|53,Crime|Action|Thriller,Half Past Dead Collection,43063
100000000,672,29.741452,876688482,Harry Potter and the Chamber of Secrets,7.4,5966,12|14|10751,Adventure|Fantasy|Family,Harry Potter Collection,1241
0,16351,3.387974,0,Ararat,5.7,16,10752|18,War|Drama,,
1800000,542,2.195447,0,The Crime of Padre Amaro,6.2,36,18|10749,Drama|Romance,,
500000,36584,0.573201,0,Interview with the Assassin,5.6,5,18|53,Drama|Thriller,,
0,30192,0.643481,0,Standing in the Shadows of Motown,7.0,12,99,Documentary,,
2000000,33251,1.832369,0,The Way Home,7.1,25,18|10751,Drama|Family,,
0,25466,5.951804,0,Mutant Action,6.0,27,28|35|878,Action|Comedy|Science Fiction,,
0,50677,0.572387,0,Eyes of an Angel,5.0,7,18,Drama,,
11000000,2165,11.774131,0,Liberty Stands Still,5.6,47,53|28|18,Thriller|Action|Drama,,
0,25037,2.982447,0,The Life and Death of Colonel Blimp,7.9,44,10752|35|18|10749,War|Comedy|Drama|Romance,,
0,11617,8.40322,0,Rio Grande,6.8,53,37,Western,,
0,24909,1.51734,0,The Young Americans,5.8,12,18,Drama,,
0,81530,0.172242,0,Blackrock,6.6,4,18,Drama,,
7500000,34341,1.418177,4245870,Men with Brooms,4.6,8,35,Comedy,,
0,18993,3.419312,0,Mysterious Island,6.2,38,28|12|878,Action|Adventure|Science Fiction,,
0,53000,0.239635,0,Soul Assassin,4.3,3,28|9648|53,Action|Mystery|Thriller,,
0,29229,1.610081,0,Left Behind II: Tribulation Force,5.2,22,14|18|53,Fantasy|Drama|Thriller,Left Behind Collection,109082
0,11880,10.073784,0,Dog Soldiers,6.7,227,27|28|53,Horror|Action|Thriller,,
0,63435,1.01416,0,Fingers,6.4,11,18|28|53,Drama|Action|Thriller,,
0,80849,0.411203,0,"Good Evening, Mr. Wallenberg",6.0,3,18|53|10752,Drama|Thriller|War,,
0,1377,2.266744,0,Houseboat,6.8,25,35|18|10751|10749,Comedy|Drama|Family|Romance,,
0,11629,0.752094,0,Legion of the Dead,4.5,6,14|27|35|878,Fantasy|Horror|Comedy|Science Fiction,,
0,2528,1.233405,1942423,Madame Bovary,6.6,19,18|10769|10749,Drama|Foreign|Romance,,
0,12716,4.406499,0,My Father's Glory,7.7,58,12|18,Adventure|Drama,"Pagnol, Childhood's Memories",148517
0,12717,3.111707,0,My Mother's Castle,7.4,53,12|35|18|10749,Adventure|Comedy|Drama|Romance,"Pagnol, Childhood's Memories",148517
11000000,13888,8.929393,2807854,Return to the Blue Lagoon,5.2,156,12,Adventure,The Blue Lagoon collection,59586
0,48524,2.036657,0,Too Beautiful for You,5.7,12,18|35|10749,Drama|Comedy|Romance,,
0,10750,12.698468,15073942,Toy Soldiers,6.2,94,28|12|53,Action|Adventure|Thriller,,
1000000,44247,2.887538,0,The Prowler,6.4,38,53|27|9648,Thriller|Horror|Mystery,,
0,45226,0.520743,0,The Pursuit of D.B. Cooper,6.8,4,12|80|53,Adventure|Crime|Thriller,,
0,96966,0.725026,0,Raggedy Man,4.8,6,18,Drama,,
0,25566,6.154039,0,Ragtime,6.7,30,18,Drama,,
0,109962,12.180836,0,Rich and Famous,4.9,7,18,Drama,,
0,13386,0.738954,0,Ricomincio da tre,7.5,55,35,Comedy,,
1750000,43089,4.291236,100000,Roadgames,6.5,33,53|27|9648,Thriller|Horror|Mystery,,
0,47888,5.692818,10217873,Rollover,5.7,8,18|9648|10749|53,Drama|Mystery|Romance|Thriller,,
0,20472,0.85835,0,Saturday the 14th,5.1,15,35|14|27,Comedy|Fantasy|Horror,,
4100000,9538,10.574039,14225876,Scanners,6.5,248,27|878|53,Horror|Science Fiction|Thriller,Scanners Collection,88574
0,14664,2.633399,35610100,Sharky's Machine,6.1,31,80|18|28|53,Crime|Drama|Action|Thriller,,
0,27997,2.0212,0,Shock Treatment,5.8,17,35|10402,Comedy|Music,Rocky Horror Collection,281644
0,49934,1.08751,0,Do You Remember Dolly Bell?,7.3,15,35|18|10749,Comedy|Drama|Romance,,
0,84735,1.09807,0,So Fine,4.9,7,35,Comedy,,
0,9317,5.082509,0,Cabbage Soup,6.3,147,35|878,Comedy|Science Fiction,,
0,12528,4.239893,0,Southern Comfort,7.0,83,28|80|18|36|53,Action|Crime|Drama|History|Thriller,,
14000000,47890,0.627368,439564,Sphinx,5.7,3,12|9648|53,Adventure|Mystery|Thriller,,
0,69014,1.244269,0,Tales of Ordinary Madness,6.6,13,18,Drama,,
0,21515,2.142083,0,Student Bodies,5.6,25,35|27|9648,Comedy|Horror|Mystery,,
0,42371,1.343727,0,Take This Job and Shove It,3.9,5,35|10749,Comedy|Romance,,
0,26325,2.081712,36565280,"Tarzan, the Ape Man",3.8,24,12|28|35,Adventure|Action|Comedy,,
0,69169,0.803521,0,Tattoo,6.0,5,53|18|27,Thriller|Drama|Horror,,
0,31921,1.718048,0,They All Laughed,5.5,11,18|35|53|9648|10749,Drama|Comedy|Thriller|Mystery|Romance,,
0,11524,10.480229,4300000,Thief,7.3,130,28|80|18|53,Action|Crime|Drama|Thriller,,
5000000,109264,0.303062,2028612,This Is Elvis,6.9,5,18|10402|99,Drama|Music|Documentary,,
0,32077,2.73921,0,True Confessions,5.6,31,80|18,Crime|Drama,,
0,326890,0.203356,0,Revolution #9,5.0,1,18,Drama,,
0,277724,0.003312,0,Better Housekeeping,0.0,0,,,,
140000000,36669,12.996474,431971116,Die Another Day,5.8,1112,12|28|53,Adventure|Action|Thriller,James Bond Collection,645
0,17187,4.84291,0,The Emperor's Club,6.9,99,18|10749,Drama|Romance,,
20000000,10426,5.794821,33526835,Friday After Next,6.0,103,35,Comedy,Friday Collection,43563
0,32625,5.304475,0,Personal Velocity,5.0,11,18,Drama,,
30000000,8198,8.230447,27674124,The Quiet American,6.5,82,18|28|53|10749,Drama|Action|Thriller|Romance,,
0,204372,0.181198,0,Smokers Only,5.0,1,18|10749,Drama|Romance,,
9285469,64,6.648278,51001550,Talk to Her,7.5,273,18|10749,Drama|Romance,,
0,13376,11.788185,23833131,Eight Crazy Nights,5.3,100,35|16,Comedy|Animation,,
40000000,15074,2.947411,10959475,Extreme Ops,5.0,28,28|12|18|53,Action|Adventure|Drama|Thriller,,
47000000,2103,10.642824,30002758,Solaris,5.9,378,18|878|9648|10749,Drama|Science Fiction|Mystery|Romance,,
140000000,9016,16.141913,109578115,Treasure Planet,7.2,980,12|16|10751|14|878,Adventure|Animation|Family|Fantasy|Science Fiction,,
17000000,16028,4.583304,0,They,4.6,74,27|53,Horror|Thriller,,
0,27070,0.982881,0,Chopper Chicks in Zombietown,4.3,9,35|27,Comedy|Horror,,
0,5261,1.510797,0,What to Do in Case of Fire?,6.3,14,53|18|35|28|10749,Thriller|Drama|Comedy|Action|Romance,,
0,15514,0.536339,0,I Love You Too,5.0,5,18,Drama,,
17000000,23303,7.327229,0,Another You,4.9,22,35|18,Comedy|Drama,,
0,20992,3.911557,0,Brother,6.9,54,28|80|53,Action|Crime|Thriller,Brother Collection,218293
0,66091,0.687325,0,A Cruel Romance,6.1,8,18|10749,Drama|Romance,,
0,6007,2.148946,0,Elling,7.0,51,35|18,Comedy|Drama,Elling Collection,12075
650000,25239,12.412877,0,I Spit on Your Grave,5.8,140,27|53,Horror|Thriller,I Spit on Your Grave (Original) Collection,296429
0,42453,1.759153,0,The Island at the Top of the World,5.9,19,12|14|28|878|10751,Adventure|Fantasy|Action|Science Fiction|Family,,
2500000,25284,4.187079,0,The Last Seduction,6.7,81,53|9648|10749,Thriller|Mystery|Romance,,
0,125337,0.714564,0,The Last Seduction II,6.0,1,53|10749,Thriller|Romance,,
0,7011,0.712615,0,Making Contact,6.3,9,878|14|27|12,Science Fiction|Fantasy|Horror|Adventure,,
0,35612,0.638452,0,New Waterford Girl,7.6,7,35|18,Comedy|Drama,,
600000,10880,0.441841,0,The Noah's Ark Principle,4.1,4,878|53,Science Fiction|Thriller,,
4000000,13945,3.523637,39103425,The Sword and the Sorcerer,5.6,30,28|12|14,Action|Adventure|Fantasy,,
3500000,14433,11.604242,8000000,Zulu,7.4,137,28|18|36|10752,Action|Drama|History|War,Anglo-Zulu War Collection,374386
60000000,9932,9.927412,55003135,Analyze That,5.7,385,35|80,Comedy|Crime,Analyze Collection,110127
4000000,13369,2.148655,18591272,Empire,6.4,33,28|18,Action|Drama,,
19000000,2757,11.624481,32801173,Adaptation.,7.3,649,35|80|18,Comedy|Crime|Drama,,
20000000,7299,12.671637,5359645,Equilibrium,6.9,1584,28|878|53,Action|Science Fiction|Thriller,,
0,78022,0.645316,0,My Kingdom,4.0,2,18|28|10749|10769,Drama|Action|Romance|Foreign,,
0,279784,0.003438,0,Soap Girl,0.0,0,,,,
0,32273,1.450026,0,It All Starts Today,7.1,10,18,Drama,,
0,26356,2.216567,0,Medea,6.1,32,18,Drama,,
0,23990,2.065757,0,Scarlet Diva,5.0,11,18,Drama,,
0,4241,3.577025,0,Visitor Q,6.7,90,35|18|27|53,Comedy|Drama|Horror|Thriller,,
0,37335,1.455537,0,Bolero: Dance of Life,7.4,7,18,Drama,,
0,34113,0.102459,0,Urgh! A Music War,7.1,5,99|10402,Documentary|Music,,
0,22257,0.726743,0,Vabank,7.4,11,80|35,Crime|Comedy,Vabank (Collection),140126
0,35343,0.083938,0,Varning för Jönssonligan,5.8,17,35,Comedy,Jönsson Gang,63170
0,30142,1.320642,0,"Vernon, Florida",6.9,15,99,Documentary,,
10000000,17360,9.865257,27453418,Escape to Victory,6.7,163,28|18,Action|Drama,,
0,31695,2.236259,0,Whose Life Is It Anyway?,6.6,8,18,Drama,,
0,76397,1.128317,0,Zoot Suit,6.9,4,18|10402,Drama|Music,,
20000000,40952,1.057387,8178569,Alone in the Dark,5.5,26,27|53,Horror|Thriller,,
0,38849,1.295139,0,Android,5.6,18,878|53,Science Fiction|Thriller,,
0,71524,2.014981,0,Ace of Aces,6.7,24,12|35,Adventure|Comedy,,
0,43279,1.021685,88000,Attack Force Z,4.2,5,10752|18|28,War|Drama|Action,,
0,29743,2.835882,0,Attila flagello di Dio,5.7,54,35,Comedy,,
0,41760,3.727104,0,Author! Author!,5.6,23,35|18|10749,Comedy|Drama|Romance,,
0,31665,1.134435,1736123,Barbarosa,6.4,4,28|35|37,Action|Comedy|Western,,
0,40219,0.948859,0,The Beast Within,5.3,23,27|878,Horror|Science Fiction,,
0,45840,4.771286,0,Best Friends,5.3,13,35|10749,Comedy|Romance,,
35000000,16363,2.171346,69701637,The Best Little Whorehouse in Texas,5.9,41,35,Comedy,,
22000000,22023,2.686525,0,The Border,6.1,34,18|80,Drama|Crime,,
0,171,4.964833,0,The Party 2,6.3,134,35,Comedy,The Party Collection,41649
0,73116,0.620534,0,Brimstone & Treacle,6.8,8,9648|18|27,Mystery|Drama|Horror,,
0,26639,2.008448,0,Britannia Hospital,7.5,13,27|35|18|878,Horror|Comedy|Drama|Science Fiction,,
0,42124,2.712121,0,Burden of Dreams,7.7,28,99,Documentary,,
0,25297,2.086954,0,Cannery Row,5.5,16,18,Drama,,
0,39274,0.3985,0,The Challenge,6.6,5,28|878,Action|Science Fiction,,
4300000,11564,4.821182,0,Class of 1984,6.2,67,28|18|27|80|53,Action|Drama|Horror|Crime|Thriller,Class of 1999 Collection,164397
850000,67772,1.094395,840000,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",4.9,14,35|18,Comedy|Drama,,
0,4202,1.547715,0,Danton,7.0,31,18|36,Drama|History,,
0,17590,3.814738,0,Deathtrap,6.7,58,35|80|18|9648|10749|53,Comedy|Crime|Drama|Mystery|Romance|Thriller,,
0,20787,1.125238,0,The Man Who Saves The World,5.8,12,878,Science Fiction,Turkish Star Wars,423877
350000,28940,11.758627,0,Eating Raoul,7.0,32,35|27,Comedy|Horror,,
20000000,13497,5.270187,57588485,Drumline,6.2,118,18|10749|35|10402,Drama|Romance|Comedy|Music,,
0,11852,8.734328,35081550,The Hot Chick,5.5,431,35|14,Comedy|Fantasy,,
55000000,7303,7.291939,154906693,Maid in Manhattan,5.6,493,35|18|10749,Comedy|Drama|Romance,,
60000000,201,11.367801,67312826,Star Trek: Nemesis,6.1,488,878|28|12|53,Science Fiction|Action|Adventure|Thriller,Star Trek: The Next Generation Collection,115570
30000000,2755,11.066473,105834556,About Schmidt,6.7,365,18|35,Drama|Comedy,,
0,33504,2.503983,0,El Bola,7.1,26,18|10769,Drama|Foreign,,
0,21868,7.724715,0,Evelyn,6.5,24,18,Drama,,
0,65684,0.780534,0,The Guys,4.5,2,18,Drama,,
0,10856,3.249017,0,Intacto,6.7,48,28|35|18|10749|878|53,Action|Comedy|Drama|Romance|Science Fiction|Thriller,,
0,99826,0.231573,0,The Jimmy Show,8.0,1,35|18,Comedy|Drama,,
0,18602,2.328347,0,Morvern Callar,7.2,34,18,Drama,,
79000000,121,29.423537,926287400,The Lord of the Rings: The Two Towers,8.0,7641,12|14|28,Adventure|Fantasy|Action,The Lord of the Rings Collection,119
0,25838,2.438822,0,Devils on the Doorstep,7.7,37,18|10752,Drama|War,,
15000000,1429,10.271871,13060843,25th Hour,7.2,640,80|18,Crime|Drama,,
12500000,13435,10.944654,23367586,Antwone Fisher,6.7,140,18|10749,Drama|Romance,,
100000000,3131,14.922399,193772504,Gangs of New York,7.1,1964,18|36|80,Drama|History|Crime,,
60000000,2642,7.738531,93354918,Two Weeks Notice,5.9,505,35|10749,Comedy|Romance,,
35000000,14317,5.341749,0,The Wild Thornberrys Movie,5.8,44,16|12|10751,Animation|Adventure|Family,,
6500000,11022,5.20644,12633747,Narc,6.8,144,28|80|18|53,Action|Crime|Drama|Thriller,,
0,24249,2.301922,0,Bad Influence,5.8,35,53,Thriller,,
0,9491,5.200399,0,Blue Steel,5.4,70,53,Thriller,,
30000000,2149,4.655727,13273595,Body of Evidence,4.5,57,18|53|10749,Drama|Thriller|Romance,,
0,20139,7.591269,0,The Children's Hour,7.5,72,18,Drama,,
0,32074,1.228145,1501785,Company Business,5.2,9,28|53,Action|Thriller,,
900000,19067,5.82556,0,The Duellists,7.1,92,18|10752,Drama|War,,
0,53712,2.711073,0,A Kiss Before Dying,7.1,11,18|53|80|9648|10749,Drama|Thriller|Crime|Mystery|Romance,,
1750000,25848,4.250819,2200000,Legend of the Lost,6.1,12,12|18,Adventure|Drama,,
0,14931,3.206796,0,Miami Blues,5.7,42,28|80|18|53,Action|Crime|Drama|Thriller,,
0,11317,4.911734,0,My Girl 2,5.4,111,35|18|10751|10749,Comedy|Drama|Family|Romance,My Girl Collection,85960
16500000,4032,8.605742,0,My Girl,7.0,441,35|18|10751,Comedy|Drama|Family,My Girl Collection,85960
0,8392,13.507299,0,My Neighbor Totoro,8.0,1730,14|16|10751,Fantasy|Animation|Family,,
0,31804,1.561911,0,The Road to Hong Kong,6.0,11,35,Comedy,Road to Collection,135441
130000,81048,0.471913,1596,Running Time,6.2,5,80,Crime,,
0,12232,3.428166,0,The Thief of Bagdad,7.5,49,28|12|10751|14,Action|Adventure|Family|Fantasy,,
6000000,11706,3.666277,12500000,War and Peace,6.8,50,18|10752|10749,Drama|War|Romance,,
0,61265,0.520664,0,Where Sleeping Dogs Lie,3.0,2,9648|53,Mystery|Thriller,,
0,42569,3.351759,0,Where’s Poppa?,6.9,11,35,Comedy,,
0,25720,3.098412,0,The Whistle Blower,6.1,13,28|53,Action|Thriller,,
70000,26946,5.264676,0,Attack of the Crab Monsters,4.9,16,27|878,Horror|Science Fiction,,
0,16938,5.310614,0,Black Christmas,6.8,133,27|9648|53,Horror|Mystery|Thriller,,
750000,21143,7.351703,0,The Day of the Triffids,6.1,55,27|878|53,Horror|Science Fiction|Thriller,,
0,61578,0.10648,0,Esther Kahn,5.0,1,18|10769|10749,Drama|Foreign|Romance,,
0,20424,3.262443,0,Invaders from Mars,6.0,51,878|53,Science Fiction|Thriller,,
0,4561,5.100454,0,The Story of O,5.7,40,18,Drama,,
0,4435,1.484908,19000000,Asoka,5.8,28,18|36,Drama|History,,
0,16993,2.576301,0,Fat City,7.0,29,18,Drama,,
0,18002,4.886559,0,"Love, Honour and Obey",6.6,23,28|35|53|80,Action|Comedy|Thriller|Crime,,
0,21332,2.732817,0,Quicksilver,5.5,24,28|12|18,Action|Adventure|Drama,,
52000000,640,19.833077,352114312,Catch Me If You Can,7.7,3917,18|80,Drama|Crime,,
40000000,10599,6.463613,41323171,Pinocchio,5.6,144,35|10751|14,Comedy|Family|Fantasy,,
45000000,1574,13.325347,306776732,Chicago,6.9,695,28|35|80|18|10402,Action|Comedy|Crime|Drama|Music,,
25000000,590,14.686487,41597830,The Hours,7.0,461,18,Drama,,
11000000,13560,5.740474,0,Max,6.2,39,10752|18,War|Drama,,
0,29339,4.056577,0,Nicholas Nickleby,6.8,50,12|18|28|10751,Adventure|Drama|Action|Family,,
35000000,423,14.811594,120072577,The Pianist,8.1,1927,18|10752,Drama|War,,
110,28028,4.387474,0,Sonny,5.0,15,80|18,Crime|Drama,,
0,41084,0.503289,0,Champagne For Caesar,6.8,6,35,Comedy,,
0,18773,1.166411,0,Doppelganger,4.4,19,27|9648|53,Horror|Mystery|Thriller,,
15000000,16225,3.511503,0,Heavy Metal 2000,5.2,38,28|12|16|14|878,Action|Adventure|Animation|Fantasy|Science Fiction,Heavy Metal Collection,141086
0,28679,3.227677,0,House on the Edge of the Park,5.8,24,27|53,Horror|Thriller,,
20000000,262,9.093411,0,The King of Comedy,7.6,306,35|18,Comedy|Drama,,
0,15395,2.362585,0,Love Liza,6.5,25,35|18,Comedy|Drama,,
30000000,4912,11.331072,33013805,Confessions of a Dangerous Mind,6.6,281,35|80|18|10749|53,Comedy|Crime|Drama|Romance|Thriller,,
0,107693,0.306179,0,Abraham's Valley,7.0,4,18,Drama,,
0,23626,1.578537,604856,Blue Collar Comedy Tour: The Movie,6.0,16,35|99,Comedy|Documentary,Blue Collar Comedy Tour Collection,104842
18000000,12090,6.001152,101564935,Just Married,5.3,415,35,Comedy,,
0,44233,0.296765,0,P.S. Your Cat Is Dead!,4.2,3,35,Comedy,,
0,35172,1.916933,0,The Son,6.5,34,9648|18,Mystery|Drama,,
0,36273,0.408024,0,The City of Lost Souls,6.6,9,28|53|10769,Action|Thriller|Foreign,,
0,14390,1.836741,0,Double Whammy,5.6,18,35|80|18,Comedy|Crime|Drama,,
0,41209,1.435948,0,WiseGirls,5.0,8,28|35|18|53,Action|Comedy|Drama|Thriller,,
20000000,9582,4.444724,17432163,A Guy Thing,5.3,85,35|10749,Comedy|Romance,,
0,10628,6.538007,0,Kangaroo Jack,4.3,207,35|12|80,Comedy|Adventure|Crime,,
0,11078,6.409297,50097949,National Security,5.5,244,28|35|80|53,Action|Comedy|Crime|Thriller,,
0,77633,3.500979,0,Big Shot's Funeral,5.7,10,35|10769,Comedy|Foreign,,
3300000,598,14.95927,30641770,City of God,8.2,1852,18|80,Drama|Crime,,
0,99885,0.001181,0,Divine Intervention,0.0,0,18|10749|10769,Drama|Romance|Foreign,,
0,15842,0.918722,0,Kira's Reason: A Love Story,4.9,4,18|10749,Drama|Romance,,
0,24711,3.397781,0,Above Suspicion,6.8,11,18|53,Drama|Thriller,,
0,43886,1.282491,0,Alice Adams,5.0,9,35|18|10749,Comedy|Drama|Romance,,
0,11222,6.710499,0,The American Friend,7.0,70,18|53,Drama|Thriller,,
0,13199,3.160917,0,American Me,7.3,41,80|18|10749,Crime|Drama|Romance,,
120000,8073,5.648187,182857,Band of Outsiders,7.5,103,80|18|10749,Crime|Drama|Romance,,
0,26393,2.145688,11690,Breaking Up,4.0,9,35|18|10749,Comedy|Drama|Romance,,
0,15278,11.449373,17953778,CB4,6.2,43,10402|35,Music|Comedy,,
0,1484,0.805363,0,The Deathmaker,6.6,12,18,Drama,,
0,14667,2.625143,0,Dogfight,6.6,29,10752|18|10749,War|Drama|Romance,,
0,47263,1.033187,0,"Easy Come, Easy Go",6.0,11,35|18|10402,Comedy|Drama|Music,,
0,18692,2.036182,0,Fun in Acapulco,5.8,15,35|10749,Comedy|Romance,,
0,15734,1.435609,0,Girls! Girls! Girls!,5.6,13,35|10402|10749,Comedy|Music|Romance,,
0,34148,4.480053,0,Imitation of Life,7.2,62,18|10749,Drama|Romance,,
0,20813,3.568628,0,A Little Romance,7.5,11,35|18|10751|10749,Comedy|Drama|Family|Romance,,
0,53027,1.784133,6166819,Mystery Date,5.5,12,35|10751|10749,Comedy|Family|Romance,,
0,18894,2.679902,0,"Paradise, Hawaiian Style",4.8,12,10402|35|10749,Music|Comedy|Romance,,
0,26252,2.57335,153936,Pépé le Moko,7.6,21,28|80|18|10749,Action|Crime|Drama|Romance,,
0,24742,4.44326,8622757,Secret Admirer,6.7,30,35|10749,Comedy|Romance,,
0,19415,3.531531,0,Summer Lovers,5.4,19,18|10749,Drama|Romance,,
0,41927,0.987034,0,Tune in Tomorrow...,5.0,3,35|18|10749,Comedy|Drama|Romance,,
25300000,5968,19.856025,0,The Woman in Red,5.6,101,35|10749,Comedy|Romance,,
0,10727,11.878552,0,Darkness Falls,4.9,161,53|27,Thriller|Horror,,
0,9045,4.576053,0,Amen.,7.1,75,18|36,Drama|History,,
0,9082,0.432019,0,Blind Spot: Hitler's Secretary,6.0,6,99,Documentary,,
0,92348,0.32561,0,In the Mirror of Maya Deren,7.7,8,99|10769,Documentary|Foreign,,
0,80965,0.028517,0,Blind Date,0.0,0,27|53,Horror|Thriller,,
0,14469,7.572944,0,Bullet,6.8,32,28|18|53,Action|Drama|Thriller,,
0,55909,1.421475,0,Claudine,6.1,8,18|10749|35,Drama|Romance|Comedy,,
0,20663,6.848208,0,Dead Reckoning,6.4,34,53|80|18|9648,Thriller|Crime|Drama|Mystery,,
0,31916,1.393799,0,The Devil at 4 O'Clock,6.2,13,12|28|18,Adventure|Action|Drama,,
